date,city,inv diff,price diff
2019-07-19,北京 (beijing) - 上海 (shanghai),-3.5899999999999963,-50.0
2019-07-12,北京 (beijing) - 上海 (shanghai),-2.570000000000004,-70.0
2019-07-05,北京 (beijing) - 上海 (shanghai),-0.9099999999999966,-40.0
2019-06-28,北京 (beijing) - 上海 (shanghai),0.14000000000000057,-110.0
2019-06-21,北京 (beijing) - 上海 (shanghai),3.25,-180.0
2019-06-14,北京 (beijing) - 上海 (shanghai),3.849999999999998,-100.0
2019-06-07,北京 (beijing) - 上海 (shanghai),-0.48999999999999844,-60.0
2019-05-31,北京 (beijing) - 上海 (shanghai),-3.41,-20.0
2019-05-24,北京 (beijing) - 上海 (shanghai),-0.8200000000000003,-50.0
2019-05-17,北京 (beijing) - 上海 (shanghai),0.9199999999999982,-30.0
2019-05-10,北京 (beijing) - 上海 (shanghai),3.4400000000000013,-20.0
2019-05-03,北京 (beijing) - 上海 (shanghai),10.110000000000003,-15.0
2019-04-26,北京 (beijing) - 上海 (shanghai),8.2,-10.0
2019-04-19,北京 (beijing) - 上海 (shanghai),9.29,20.0
2019-04-12,北京 (beijing) - 上海 (shanghai),7.050000000000001,-80.0
2019-04-05,北京 (beijing) - 上海 (shanghai),10.719999999999999,-60.0
2019-03-29,北京 (beijing) - 上海 (shanghai),12.64,-40.0
2019-03-22,北京 (beijing) - 上海 (shanghai),13.689999999999998,-50.0
2019-03-15,北京 (beijing) - 上海 (shanghai),15.899999999999999,-30.0
2019-03-08,北京 (beijing) - 上海 (shanghai),18.33,-60.0
2019-03-01,北京 (beijing) - 上海 (shanghai),20.620000000000005,-10.0
2019-02-22,北京 (beijing) - 上海 (shanghai),18.199999999999996,-20.0
2019-02-15,北京 (beijing) - 上海 (shanghai),18.17,20.0
2019-02-08,北京 (beijing) - 上海 (shanghai),11.769999999999996,10.0
2019-02-01,北京 (beijing) - 上海 (shanghai),-1.6000000000000014,0.0
2019-01-25,北京 (beijing) - 上海 (shanghai),-5.800000000000001,-10.0
2019-01-18,北京 (beijing) - 上海 (shanghai),-7.170000000000002,-30.0
2019-01-11,北京 (beijing) - 上海 (shanghai),-6.080000000000002,-90.0
2019-01-04,北京 (beijing) - 上海 (shanghai),-5.33,-80.0
2018-12-28,北京 (beijing) - 上海 (shanghai),-8.31,-90.0
2018-12-21,北京 (beijing) - 上海 (shanghai),-5.9,-110.0
2018-12-14,北京 (beijing) - 上海 (shanghai),-5.82,-240.0
2018-12-07,北京 (beijing) - 上海 (shanghai),-5.669999999999998,-370.0
2018-11-30,北京 (beijing) - 上海 (shanghai),-3.099999999999998,-280.0
2018-11-23,北京 (beijing) - 上海 (shanghai),-4.469999999999999,-20.0
2018-11-16,北京 (beijing) - 上海 (shanghai),-1.4200000000000017,-100.0
2018-11-09,北京 (beijing) - 上海 (shanghai),0.060000000000002274,-160.0
2018-11-02,北京 (beijing) - 上海 (shanghai),-2.8200000000000003,-150.0
2018-10-26,北京 (beijing) - 上海 (shanghai),-0.629999999999999,-220.0
2018-10-19,北京 (beijing) - 上海 (shanghai),1.8100000000000023,-230.0
2018-10-12,北京 (beijing) - 上海 (shanghai),2.1199999999999974,-220.0
2018-10-05,北京 (beijing) - 上海 (shanghai),2.66,-210.0
2018-09-28,北京 (beijing) - 上海 (shanghai),1.6999999999999993,-200.0
2018-09-21,北京 (beijing) - 上海 (shanghai),3.4200000000000017,-220.0
2018-09-14,北京 (beijing) - 上海 (shanghai),4.099999999999998,-200.0
2018-09-07,北京 (beijing) - 上海 (shanghai),4.419999999999998,-220.0
2018-08-31,北京 (beijing) - 上海 (shanghai),3.34,-90.0
2018-08-24,北京 (beijing) - 上海 (shanghai),4.43,-70.0
2018-08-17,北京 (beijing) - 上海 (shanghai),2.9700000000000024,-100.0
2018-08-10,北京 (beijing) - 上海 (shanghai),5.620000000000001,-90.0
2018-08-03,北京 (beijing) - 上海 (shanghai),2.1300000000000026,-60.0
2018-07-27,北京 (beijing) - 上海 (shanghai),4.899999999999999,-90.0
2018-07-20,北京 (beijing) - 上海 (shanghai),3.1700000000000017,-60.0
2018-07-13,北京 (beijing) - 上海 (shanghai),-0.2699999999999996,-80.0
2018-07-06,北京 (beijing) - 上海 (shanghai),4.059999999999999,-30.0
2018-06-29,北京 (beijing) - 上海 (shanghai),5.479999999999997,-100.0
2018-06-22,北京 (beijing) - 上海 (shanghai),7.800000000000001,-170.0
2018-06-15,北京 (beijing) - 上海 (shanghai),6.120000000000001,-240.0
2018-06-08,北京 (beijing) - 上海 (shanghai),4.66,-150.0
2018-06-01,北京 (beijing) - 上海 (shanghai),2.5100000000000016,-110.0
2018-05-25,北京 (beijing) - 上海 (shanghai),3.3900000000000006,50.0
2018-05-18,北京 (beijing) - 上海 (shanghai),6.870000000000001,-70.0
2018-05-11,北京 (beijing) - 上海 (shanghai),8.630000000000003,-60.0
2018-05-04,北京 (beijing) - 上海 (shanghai),16.29,-140.0
2018-04-27,北京 (beijing) - 上海 (shanghai),16.53,-190.0
2018-04-20,北京 (beijing) - 上海 (shanghai),19.959999999999994,-130.0
2018-04-13,北京 (beijing) - 上海 (shanghai),21.720000000000006,-30.0
2018-04-06,北京 (beijing) - 上海 (shanghai),20.870000000000005,25.0
2018-03-30,北京 (beijing) - 上海 (shanghai),20.879999999999995,80.0
2018-03-23,北京 (beijing) - 上海 (shanghai),24.890000000000008,200.0
2018-03-16,北京 (beijing) - 上海 (shanghai),17.6,120.0
2018-03-09,北京 (beijing) - 上海 (shanghai),21.92,60.0
2018-03-02,北京 (beijing) - 上海 (shanghai),19.269999999999996,40.0
2018-02-23,北京 (beijing) - 上海 (shanghai),14.030000000000001,130.0
2018-02-09,北京 (beijing) - 上海 (shanghai),-1.3599999999999994,100.0
2018-02-02,北京 (beijing) - 上海 (shanghai),-7.899999999999999,100.0
2018-01-26,北京 (beijing) - 上海 (shanghai),-11.43,60.0
2018-01-19,北京 (beijing) - 上海 (shanghai),-9.2,50.0
2018-01-12,北京 (beijing) - 上海 (shanghai),-10.5,10.0
2018-01-05,北京 (beijing) - 上海 (shanghai),-11.280000000000001,-10.0
2017-12-29,北京 (beijing) - 上海 (shanghai),-8.929999999999998,-280.0
2017-12-22,北京 (beijing) - 上海 (shanghai),-8.330000000000002,-370.0
2017-12-15,北京 (beijing) - 上海 (shanghai),-9.3,-390.0
2017-12-08,北京 (beijing) - 上海 (shanghai),-8.149999999999999,-310.0
2017-12-01,北京 (beijing) - 上海 (shanghai),-4.82,-280.0
2017-11-24,北京 (beijing) - 上海 (shanghai),-4.9300000000000015,-230.0
2017-11-17,北京 (beijing) - 上海 (shanghai),-3.450000000000001,-130.0
2017-11-10,北京 (beijing) - 上海 (shanghai),-2.5100000000000016,-180.0
2017-11-03,北京 (beijing) - 上海 (shanghai),-1.6799999999999997,-100.0
2017-10-27,北京 (beijing) - 上海 (shanghai),-1.5199999999999996,-100.0
2017-10-20,北京 (beijing) - 上海 (shanghai),-4.299999999999997,-130.0
2017-10-13,北京 (beijing) - 上海 (shanghai),-4.140000000000001,-190.0
2017-10-06,北京 (beijing) - 上海 (shanghai),-1.6900000000000013,-155.0
2017-09-29,北京 (beijing) - 上海 (shanghai),-3.9899999999999984,-120.0
2017-09-22,北京 (beijing) - 上海 (shanghai),1.0,-190.0
2017-09-15,北京 (beijing) - 上海 (shanghai),3.400000000000002,-50.0
2017-09-08,北京 (beijing) - 上海 (shanghai),5.560000000000002,-100.0
2017-09-01,北京 (beijing) - 上海 (shanghai),6.989999999999998,-140.0
2017-08-25,北京 (beijing) - 上海 (shanghai),6.870000000000001,-160.0
2017-08-18,北京 (beijing) - 上海 (shanghai),7.98,-40.0
2017-08-11,北京 (beijing) - 上海 (shanghai),6.889999999999997,-120.0
2017-08-04,北京 (beijing) - 上海 (shanghai),6.449999999999999,-80.0
2017-07-28,北京 (beijing) - 上海 (shanghai),6.809999999999999,-110.0
2017-07-21,北京 (beijing) - 上海 (shanghai),5.039999999999999,10.0
2017-07-14,北京 (beijing) - 上海 (shanghai),4.0,20.0
2017-07-07,北京 (beijing) - 上海 (shanghai),3.039999999999999,60.0
2017-06-30,北京 (beijing) - 上海 (shanghai),1.2799999999999976,40.0
2017-06-23,北京 (beijing) - 上海 (shanghai),0.4700000000000024,70.0
2017-06-16,北京 (beijing) - 上海 (shanghai),4.670000000000002,-10.0
2017-06-09,北京 (beijing) - 上海 (shanghai),8.870000000000001,-80.0
2017-06-02,北京 (beijing) - 上海 (shanghai),10.239999999999998,-70.0
2017-05-26,北京 (beijing) - 上海 (shanghai),7.969999999999999,-120.0
2017-05-19,北京 (beijing) - 上海 (shanghai),5.25,-100.0
2017-05-12,北京 (beijing) - 上海 (shanghai),6.07,70.0
2017-05-05,北京 (beijing) - 上海 (shanghai),7.669999999999998,10.0
2017-04-28,北京 (beijing) - 上海 (shanghai),10.05,30.0
2017-04-21,北京 (beijing) - 上海 (shanghai),13.32,-90.0
2017-04-14,北京 (beijing) - 上海 (shanghai),20.08,-90.0
2017-04-07,北京 (beijing) - 上海 (shanghai),22.0,-90.0
2017-03-31,北京 (beijing) - 上海 (shanghai),20.819999999999997,30.0
2017-03-24,北京 (beijing) - 上海 (shanghai),27.2,10.0
2017-03-17,北京 (beijing) - 上海 (shanghai),27.779999999999998,60.0
2017-03-10,北京 (beijing) - 上海 (shanghai),28.31,60.0
2017-03-03,北京 (beijing) - 上海 (shanghai),29.200000000000003,140.0
2017-02-24,北京 (beijing) - 上海 (shanghai),34.76,80.0
2017-02-17,北京 (beijing) - 上海 (shanghai),39.17999999999999,-10.0
2017-02-10,北京 (beijing) - 上海 (shanghai),41.45,-70.0
2017-02-03,北京 (beijing) - 上海 (shanghai),36.36,-80.0
2017-01-20,北京 (beijing) - 上海 (shanghai),24.14,-80.0
2017-01-13,北京 (beijing) - 上海 (shanghai),21.99,-140.0
2017-01-06,北京 (beijing) - 上海 (shanghai),22.529999999999998,-230.0
2016-12-30,北京 (beijing) - 上海 (shanghai),16.680000000000003,-210.0
2016-12-23,北京 (beijing) - 上海 (shanghai),10.879999999999999,-200.0
2016-12-16,北京 (beijing) - 上海 (shanghai),6.18,-200.0
2016-12-09,北京 (beijing) - 上海 (shanghai),5.169999999999998,-300.0
2016-12-02,北京 (beijing) - 上海 (shanghai),1.5400000000000027,-180.0
2016-11-25,北京 (beijing) - 上海 (shanghai),-3.09,-50.0
2016-11-18,北京 (beijing) - 上海 (shanghai),-3.74,-90.0
2016-11-11,北京 (beijing) - 上海 (shanghai),-4.850000000000001,-40.0
2016-11-04,北京 (beijing) - 上海 (shanghai),-1.4099999999999966,-20.0
2016-10-28,北京 (beijing) - 上海 (shanghai),1.3499999999999979,20.0
2016-10-21,北京 (beijing) - 上海 (shanghai),4.969999999999999,-70.0
2016-10-14,北京 (beijing) - 上海 (shanghai),8.029999999999998,-10.0
2016-10-07,北京 (beijing) - 上海 (shanghai),8.5,25.0
2016-09-30,北京 (beijing) - 上海 (shanghai),2.59,60.0
2016-09-23,北京 (beijing) - 上海 (shanghai),1.9699999999999989,100.0
2016-09-16,北京 (beijing) - 上海 (shanghai),2.0299999999999976,75.0
2016-09-09,北京 (beijing) - 上海 (shanghai),2.4299999999999997,50.0
2016-09-02,北京 (beijing) - 上海 (shanghai),0.7999999999999972,10.0
2016-08-26,北京 (beijing) - 上海 (shanghai),4.559999999999999,-20.0
2016-08-19,北京 (beijing) - 上海 (shanghai),3.34,-40.0
2016-08-12,北京 (beijing) - 上海 (shanghai),0.4299999999999997,20.0
2016-08-05,北京 (beijing) - 上海 (shanghai),0.129999999999999,-20.0
2016-07-29,北京 (beijing) - 上海 (shanghai),-2.3000000000000007,0.0
2016-07-22,北京 (beijing) - 上海 (shanghai),-3.490000000000002,120.0
2016-07-15,北京 (beijing) - 上海 (shanghai),-5.43,210.0
2016-07-08,北京 (beijing) - 上海 (shanghai),-6.539999999999999,180.0
2016-07-01,北京 (beijing) - 上海 (shanghai),-4.77,40.0
2016-06-24,北京 (beijing) - 上海 (shanghai),-4.369999999999997,-20.0
2016-06-17,北京 (beijing) - 上海 (shanghai),-2.91,-30.0
2016-06-10,北京 (beijing) - 上海 (shanghai),-6.43,15.0
2016-06-03,北京 (beijing) - 上海 (shanghai),-5.970000000000002,60.0
2016-05-27,北京 (beijing) - 上海 (shanghai),-3.9399999999999977,150.0
2016-05-20,北京 (beijing) - 上海 (shanghai),-2.5600000000000023,30.0
2016-05-13,北京 (beijing) - 上海 (shanghai),0.75,20.0
2016-05-06,北京 (beijing) - 上海 (shanghai),0.5599999999999987,60.0
2016-04-29,北京 (beijing) - 上海 (shanghai),-3.039999999999999,240.0
2016-04-22,北京 (beijing) - 上海 (shanghai),-2.1000000000000014,50.0
2016-04-15,北京 (beijing) - 上海 (shanghai),-3.1300000000000026,230.0
2016-04-08,北京 (beijing) - 上海 (shanghai),-0.25,200.0
2016-04-01,北京 (beijing) - 上海 (shanghai),3.7799999999999976,0.0
2016-03-25,北京 (beijing) - 上海 (shanghai),6.379999999999999,-70.0
2016-03-18,北京 (beijing) - 上海 (shanghai),8.770000000000003,-30.0
2016-03-11,北京 (beijing) - 上海 (shanghai),7.729999999999997,-60.0
2016-03-04,北京 (beijing) - 上海 (shanghai),9.630000000000003,40.0
2016-02-26,北京 (beijing) - 上海 (shanghai),11.14,40.0
2016-02-19,北京 (beijing) - 上海 (shanghai),9.599999999999998,0.0
2016-02-12,北京 (beijing) - 上海 (shanghai),7.549999999999997,-25.0
2016-01-29,北京 (beijing) - 上海 (shanghai),-1.4100000000000001,-50.0
2016-01-22,北京 (beijing) - 上海 (shanghai),-2.2300000000000004,-90.0
2016-01-15,北京 (beijing) - 上海 (shanghai),-3.0600000000000005,-80.0
2016-01-08,北京 (beijing) - 上海 (shanghai),-2.6400000000000006,-150.0
2016-01-01,北京 (beijing) - 上海 (shanghai),-1.0600000000000005,-115.0
2015-12-25,北京 (beijing) - 上海 (shanghai),-1.9800000000000004,-80.0
2015-12-18,北京 (beijing) - 上海 (shanghai),-1.4900000000000002,-110.0
2015-12-11,北京 (beijing) - 上海 (shanghai),-0.07000000000000028,-120.0
2015-12-04,北京 (beijing) - 上海 (shanghai),-0.629999999999999,-70.0
2015-11-27,北京 (beijing) - 上海 (shanghai),-1.7699999999999996,30.0
2015-11-20,北京 (beijing) - 上海 (shanghai),-0.8599999999999994,60.0
2015-11-13,北京 (beijing) - 上海 (shanghai),-0.129999999999999,-70.0
2015-11-06,北京 (beijing) - 上海 (shanghai),-0.7800000000000011,-100.0
2015-10-30,北京 (beijing) - 上海 (shanghai),0.5799999999999983,-60.0
2015-10-23,北京 (beijing) - 上海 (shanghai),1.120000000000001,-100.0
2015-10-16,北京 (beijing) - 上海 (shanghai),2.8599999999999994,-80.0
2015-10-09,北京 (beijing) - 上海 (shanghai),3.6800000000000033,-60.0
2015-09-25,北京 (beijing) - 上海 (shanghai),2.84,-80.0
2015-09-18,北京 (beijing) - 上海 (shanghai),4.599999999999998,-80.0
2015-09-11,北京 (beijing) - 上海 (shanghai),5.57,-130.0
2015-09-04,北京 (beijing) - 上海 (shanghai),5.100000000000001,-110.0
2015-08-28,北京 (beijing) - 上海 (shanghai),3.599999999999998,-90.0
2015-08-21,北京 (beijing) - 上海 (shanghai),1.5800000000000018,-160.0
2015-08-14,北京 (beijing) - 上海 (shanghai),2.960000000000001,-150.0
2015-08-07,北京 (beijing) - 上海 (shanghai),1.5700000000000003,-100.0
2015-07-31,北京 (beijing) - 上海 (shanghai),-0.28999999999999915,-150.0
2015-07-24,北京 (beijing) - 上海 (shanghai),-0.010000000000001563,-30.0
2015-07-17,北京 (beijing) - 上海 (shanghai),1.6600000000000001,0.0
2015-07-10,北京 (beijing) - 上海 (shanghai),1.6700000000000017,0.0
2015-07-03,北京 (beijing) - 上海 (shanghai),2.9499999999999993,30.0
2015-06-26,北京 (beijing) - 上海 (shanghai),3.3099999999999987,40.0
2015-06-19,北京 (beijing) - 上海 (shanghai),1.2699999999999996,0.0
2015-06-12,北京 (beijing) - 上海 (shanghai),1.8699999999999974,10.0
2015-06-05,北京 (beijing) - 上海 (shanghai),5.149999999999999,20.0
2015-05-29,北京 (beijing) - 上海 (shanghai),8.670000000000002,0.0
2015-05-22,北京 (beijing) - 上海 (shanghai),9.509999999999998,-30.0
2015-05-15,北京 (beijing) - 上海 (shanghai),11.739999999999998,-50.0
2015-05-08,北京 (beijing) - 上海 (shanghai),13.219999999999999,-70.0
2015-05-01,北京 (beijing) - 上海 (shanghai),16.06,-45.0
2015-04-24,北京 (beijing) - 上海 (shanghai),17.260000000000005,-20.0
2015-04-17,北京 (beijing) - 上海 (shanghai),17.810000000000002,-80.0
2015-04-10,北京 (beijing) - 上海 (shanghai),20.07,-70.0
2015-04-03,北京 (beijing) - 上海 (shanghai),20.520000000000003,-100.0
2015-03-27,北京 (beijing) - 上海 (shanghai),21.979999999999997,-70.0
2015-03-20,北京 (beijing) - 上海 (shanghai),37.36,-50.0
2015-03-13,北京 (beijing) - 上海 (shanghai),38.97,-10.0
2015-03-06,北京 (beijing) - 上海 (shanghai),39.69,-180.0
2015-02-27,北京 (beijing) - 上海 (shanghai),37.07,-130.0
2015-02-20,北京 (beijing) - 上海 (shanghai),36.0,-135.0
2015-02-13,北京 (beijing) - 上海 (shanghai),19.130000000000003,-140.0
2015-02-06,北京 (beijing) - 上海 (shanghai),17.069999999999997,-140.0
2015-01-30,北京 (beijing) - 上海 (shanghai),11.780000000000001,-110.0
2015-01-23,北京 (beijing) - 上海 (shanghai),12.020000000000003,-240.0
2015-01-16,北京 (beijing) - 上海 (shanghai),9.2,-260.0
2015-01-09,北京 (beijing) - 上海 (shanghai),6.539999999999999,-320.0
2015-01-02,北京 (beijing) - 上海 (shanghai),5.529999999999998,-295.0
2014-12-26,北京 (beijing) - 上海 (shanghai),3.5500000000000007,-270.0
2014-12-19,北京 (beijing) - 上海 (shanghai),-0.8299999999999983,-190.0
2014-12-12,北京 (beijing) - 上海 (shanghai),-0.2300000000000022,-100.0
2014-12-05,北京 (beijing) - 上海 (shanghai),0.9100000000000001,-160.0
2014-11-28,北京 (beijing) - 上海 (shanghai),3.139999999999999,-160.0
2014-11-21,北京 (beijing) - 上海 (shanghai),6.59,-320.0
2014-11-14,北京 (beijing) - 上海 (shanghai),8.45,-290.0
2014-11-07,北京 (beijing) - 上海 (shanghai),5.690000000000001,-300.0
2014-10-31,北京 (beijing) - 上海 (shanghai),4.59,-230.0
2014-10-24,北京 (beijing) - 上海 (shanghai),7.109999999999999,-260.0
2014-10-17,北京 (beijing) - 上海 (shanghai),7.760000000000002,-230.0
2014-10-10,北京 (beijing) - 上海 (shanghai),5.649999999999999,-200.0
2014-10-03,北京 (beijing) - 上海 (shanghai),8.59,-170.0
2014-09-26,北京 (beijing) - 上海 (shanghai),6.170000000000002,-140.0
2014-09-19,北京 (beijing) - 上海 (shanghai),5.449999999999999,-110.0
2014-09-12,北京 (beijing) - 上海 (shanghai),5.239999999999998,50.0
2014-09-05,北京 (beijing) - 上海 (shanghai),2.6300000000000026,120.0
2014-08-29,北京 (beijing) - 上海 (shanghai),1.25,160.0
2014-08-22,北京 (beijing) - 上海 (shanghai),0.17999999999999972,90.0
2014-08-15,北京 (beijing) - 上海 (shanghai),0.7699999999999996,90.0
2014-08-08,北京 (beijing) - 上海 (shanghai),0.8399999999999999,40.0
2014-08-01,北京 (beijing) - 上海 (shanghai),-0.5799999999999983,10.0
2014-07-25,北京 (beijing) - 上海 (shanghai),-0.759999999999998,-20.0
2014-07-18,北京 (beijing) - 上海 (shanghai),-0.33999999999999986,-60.0
2014-07-11,北京 (beijing) - 上海 (shanghai),0.08999999999999986,-50.0
2014-07-04,北京 (beijing) - 上海 (shanghai),1.6400000000000006,10.0
2014-06-27,北京 (beijing) - 上海 (shanghai),2.5199999999999996,-20.0
2014-06-20,北京 (beijing) - 上海 (shanghai),5.16,0.0
2014-06-13,北京 (beijing) - 上海 (shanghai),4.27,10.0
2014-06-06,北京 (beijing) - 上海 (shanghai),3.169999999999998,70.0
2014-05-30,北京 (beijing) - 上海 (shanghai),3.9200000000000017,40.0
2014-05-23,北京 (beijing) - 上海 (shanghai),3.8199999999999967,70.0
2014-05-16,北京 (beijing) - 上海 (shanghai),8.410000000000004,50.0
2014-05-09,北京 (beijing) - 上海 (shanghai),11.399999999999999,0.0
2014-05-02,北京 (beijing) - 上海 (shanghai),16.380000000000003,-40.0
2014-04-25,北京 (beijing) - 上海 (shanghai),18.46,-80.0
2014-04-18,北京 (beijing) - 上海 (shanghai),26.57,-120.0
2014-04-11,北京 (beijing) - 上海 (shanghai),29.739999999999995,-130.0
2014-04-04,北京 (beijing) - 上海 (shanghai),36.489999999999995,-150.0
2014-03-28,北京 (beijing) - 上海 (shanghai),37.980000000000004,-120.0
2014-03-21,北京 (beijing) - 上海 (shanghai),40.019999999999996,-120.0
2014-03-14,北京 (beijing) - 上海 (shanghai),42.370000000000005,-50.0
2014-03-07,北京 (beijing) - 上海 (shanghai),41.04,20.0
2014-02-28,北京 (beijing) - 上海 (shanghai),43.43999999999999,-40.0
2014-02-21,北京 (beijing) - 上海 (shanghai),40.720000000000006,-80.0
2014-02-14,北京 (beijing) - 上海 (shanghai),37.08,-30.0
2014-02-07,北京 (beijing) - 上海 (shanghai),24.17,-90.0
2014-01-24,北京 (beijing) - 上海 (shanghai),15.269999999999996,-90.0
2014-01-17,北京 (beijing) - 上海 (shanghai),10.509999999999998,-110.0
2014-01-10,北京 (beijing) - 上海 (shanghai),8.34,-90.0
2014-01-03,北京 (beijing) - 上海 (shanghai),6.210000000000001,-90.0
2013-12-27,北京 (beijing) - 上海 (shanghai),7.07,-130.0
2013-12-20,北京 (beijing) - 上海 (shanghai),5.760000000000002,-220.0
2013-12-13,北京 (beijing) - 上海 (shanghai),8.080000000000002,-240.0
2013-12-06,北京 (beijing) - 上海 (shanghai),6.639999999999997,-230.0
2013-11-29,北京 (beijing) - 上海 (shanghai),5.400000000000002,-210.0
2013-11-22,北京 (beijing) - 上海 (shanghai),5.790000000000003,-190.0
2013-11-15,北京 (beijing) - 上海 (shanghai),8.779999999999998,-190.0
2013-11-08,北京 (beijing) - 上海 (shanghai),9.269999999999996,-10.0
2013-11-01,北京 (beijing) - 上海 (shanghai),12.379999999999999,-40.0
2013-10-25,北京 (beijing) - 上海 (shanghai),13.84,-60.0
2013-10-18,北京 (beijing) - 上海 (shanghai),15.579999999999998,-80.0
2013-10-11,北京 (beijing) - 上海 (shanghai),16.82,-80.0
2013-10-04,北京 (beijing) - 上海 (shanghai),17.3,-60.0
2013-09-27,北京 (beijing) - 上海 (shanghai),14.29,-40.0
2013-09-20,北京 (beijing) - 上海 (shanghai),13.949999999999996,5.0
2013-09-13,北京 (beijing) - 上海 (shanghai),13.049999999999997,50.0
2013-09-06,北京 (beijing) - 上海 (shanghai),11.940000000000005,80.0
2013-08-30,北京 (beijing) - 上海 (shanghai),10.509999999999998,110.0
2013-08-23,北京 (beijing) - 上海 (shanghai),12.07,90.0
2013-08-16,北京 (beijing) - 上海 (shanghai),11.39,60.0
2013-08-09,北京 (beijing) - 上海 (shanghai),12.670000000000002,60.0
2013-08-02,北京 (beijing) - 上海 (shanghai),13.0,70.0
2013-07-26,北京 (beijing) - 上海 (shanghai),11.950000000000003,30.0
2013-07-19,北京 (beijing) - 上海 (shanghai),11.419999999999995,-40.0
2013-07-12,北京 (beijing) - 上海 (shanghai),12.07,0.0
2013-07-05,北京 (beijing) - 上海 (shanghai),10.809999999999995,40.0
2013-06-28,北京 (beijing) - 上海 (shanghai),11.240000000000002,90.0
2013-06-21,北京 (beijing) - 上海 (shanghai),11.54,130.0
2013-06-14,北京 (beijing) - 上海 (shanghai),8.18,200.0
2013-06-07,北京 (beijing) - 上海 (shanghai),6.789999999999999,310.0
2013-05-31,北京 (beijing) - 上海 (shanghai),7.520000000000003,330.0
2013-05-24,北京 (beijing) - 上海 (shanghai),10.089999999999996,240.0
2013-05-17,北京 (beijing) - 上海 (shanghai),17.11,90.0
2013-05-10,北京 (beijing) - 上海 (shanghai),21.439999999999998,80.0
2013-05-03,北京 (beijing) - 上海 (shanghai),21.880000000000003,20.0
2013-04-26,北京 (beijing) - 上海 (shanghai),24.790000000000006,20.0
2013-04-19,北京 (beijing) - 上海 (shanghai),30.480000000000004,-20.0
2013-04-12,北京 (beijing) - 上海 (shanghai),33.06999999999999,-40.0
2013-04-05,北京 (beijing) - 上海 (shanghai),35.32,-5.0
2013-03-29,北京 (beijing) - 上海 (shanghai),39.31999999999999,30.0
2013-03-22,北京 (beijing) - 上海 (shanghai),43.57,-40.0
2013-03-15,北京 (beijing) - 上海 (shanghai),46.34,-40.0
2013-03-08,北京 (beijing) - 上海 (shanghai),44.620000000000005,-40.0
2013-03-01,北京 (beijing) - 上海 (shanghai),39.69,-170.0
2013-02-22,北京 (beijing) - 上海 (shanghai),36.99,-160.0
2013-02-15,北京 (beijing) - 上海 (shanghai),31.92,-55.0
2013-02-08,北京 (beijing) - 上海 (shanghai),24.669999999999995,50.0
2013-02-01,北京 (beijing) - 上海 (shanghai),20.869999999999997,-20.0
2013-01-25,北京 (beijing) - 上海 (shanghai),17.740000000000002,-70.0
2013-01-18,北京 (beijing) - 上海 (shanghai),15.189999999999998,-40.0
2013-01-11,北京 (beijing) - 上海 (shanghai),11.770000000000003,-50.0
2013-01-04,北京 (beijing) - 上海 (shanghai),5.089999999999996,-130.0
2012-12-28,北京 (beijing) - 上海 (shanghai),9.629999999999999,-30.0
2012-12-21,北京 (beijing) - 上海 (shanghai),7.43,-60.0
